carat,cut,clarity,depth,table,price,x,y,z
0.7,2,3,71,39,2423,208,204,128
0.7,3,3,63,79,2423,209,204,124
0.7,3,2,78,69,2423,206,200,130
0.54,2,7,82,29,2424,159,162,106
0.79,4,2,93,49,2425,220,222,150
0.76,1,2,45,107,2425,228,237,128
0.77,2,3,84,49,2425,218,223,144
0.76,3,3,91,29,2425,219,215,146
0.76,3,2,68,79,2425,211,207,157
0.52,4,7,66,29,2426,159,166,99
0.73,4,5,96,69,2426,203,206,141
0.74,4,2,92,59,2426,202,207,139
0.52,2,7,88,39,2426,145,149,101
0.52,2,7,72,39,605,68,65,99
0.73,2,5,87,39,2426,208,213,140
0.78,2,4,82,49,2426,221,224,144
0.56,0,7,41,79,2426,181,188,98
0.71,4,2,96,69,2427,193,197,135
0.71,2,2,82,29,2427,206,213,136
0.52,2,1,71,79,2427,155,158,98
0.67,1,4,72,113,2427,198,196,123
0.7,1,7,105,19,2427,203,193,142
0.71,4,4,96,69,2428,192,201,136
0.3,2,7,99,59,2428,195,202,51
0.71,3,7,87,79,2428,200,206,135
0.3,1,2,88,39,2428,68,65,141
0.71,4,5,60,107,2428,212,216,126
0.71,1,7,104,49,2428,197,200,142
0.7,1,5,90,95,2428,194,197,132
0.7,4,5,96,59,2429,198,201,138
0.61,4,4,92,70,2429,173,176,120
0.8,3,3,86,59,2429,223,229,149
0.3,2,3,89,49,2429,226,235,153
0.56,2,7,83,49,2429,158,165,107
0.7,2,5,88,59,2429,68,202,136
0.72,2,2,73,39,605,213,203,51
0.3,2,2,81,79,605,203,210,51
0.78,1,3,43,107,2430,244,237,131
0.52,2,7,86,39,2430,146,149,100
0.72,2,4,85,24,2430,208,211,138
0.72,2,4,89,29,2430,204,207,137
0.6,4,4,82,69,2431,172,175,114
0.73,2,3,81,19,2431,211,219,139
0.73,2,3,96,29,2431,204,207,142
0.78,2,3,65,49,2431,232,229,139
0.71,4,5,94,39,2432,199,203,138
0.71,4,4,90,69,2432,201,205,137
0.71,2,4,83,79,2432,201,205,133
0.7,4,5,81,49,2433,197,201,129
0.66,3,4,76,69,2433,189,191,121
0.53,2,7,86,29,2433,147,150,101
0.73,4,2,76,39,2434,213,216,136
0.61,2,5,82,39,2434,178,182,118
0.73,2,3,78,49,2434,212,218,137
0.73,2,3,72,39,2434,212,220,135
0.7,1,3,105,29,2435,194,189,138
0.72,2,3,91,49,2435,206,211,141
0.7,3,4,70,39,2435,209,202,127
0.81,2,2,89,19,2435,231,234,154
0.73,1,2,111,69,2435,198,193,144
0.71,1,3,101,29,2436,196,203,141
0.71,4,2,91,79,2436,196,199,134
0.71,4,2,86,59,2436,203,212,137
0.7,2,3,91,59,2436,197,201,135
0.7,2,2,86,49,2436,198,203,133
0.7,4,5,58,79,2437,207,214,123
0.7,4,4,93,59,2437,194,200,135
0.7,4,5,73,59,2437,209,214,132
0.7,4,5,95,49,2437,192,196,134
0.7,2,4,95,49,2437,197,201,137
0.71,4,5,100,49,2437,197,194,137
0.5,1,2,88,39,2437,68,65,93
0.7,0,5,125,29,2437,176,182,141
0.3,0,2,114,89,2438,68,218,162
0.3,2,1,88,39,2438,68,178,119
0.93,1,2,105,19,2438,246,241,171
0.96,0,3,179,39,2438,232,212,210
0.81,2,2,93,49,2439,229,223,153
0.72,4,2,94,29,2440,202,207,140
0.78,1,5,105,79,2440,208,204,147
0.74,2,4,89,39,2440,206,213,140
0.63,2,4,84,29,2440,183,186,122
0.72,2,2,93,49,2440,196,205,137
0.72,2,2,86,49,2440,199,205,134
0.72,2,2,89,29,2440,204,211,139
0.55,2,1,68,49,2440,164,170,103
0.72,4,4,105,49,2441,197,201,143
0.72,4,4,106,69,2441,194,202,143
0.73,4,2,54,49,2441,222,232,130
0.7,1,4,108,49,2441,193,185,138
0.7,2,4,105,49,2441,68,193,51
0.7,3,2,84,59,2441,201,204,133
0.56,2,7,94,19,2441,159,163,113
0.72,3,5,92,49,2441,204,203,138
0.71,3,2,59,79,2441,218,215,127
0.71,3,2,72,99,2441,203,198,125
0.52,2,1,82,39,2441,150,154,101
0.71,4,2,99,69,2441,206,193,140
0.7,3,3,74,59,2442,209,204,130
0.56,4,7,73,49,2442,163,167,104
0.56,4,7,75,49,2442,162,167,105
0.63,2,7,94,39,2442,176,179,123
0.57,2,7,89,25,2442,162,166,112
0.85,2,5,85,29,2442,239,243,157
0.6,2,4,84,29,2442,174,179,117
0.79,2,2,84,49,2442,225,232,149
0.56,2,1,88,39,2442,161,163,110
0.56,2,1,82,49,2442,160,163,107
0.3,2,5,94,59,545,56,59,48
0.3,2,5,84,49,545,61,64,47
0.3,2,4,82,49,545,62,63,46
0.3,2,4,89,39,545,59,63,48
0.3,2,4,87,59,545,61,63,48
0.3,2,4,90,49,545,59,62,48
0.3,2,4,92,29,545,63,65,51
0.3,2,2,88,39,605,59,65,47
0.26,2,1,89,29,545,40,44,36
0.26,2,1,80,49,545,44,47,34
0.29,1,2,42,89,545,70,73,34
0.33,3,2,64,39,605,68,79,49
0.26,3,4,68,39,605,49,65,31
0.24,4,7,77,29,547,38,39,29
0.26,4,7,111,49,547,30,34,39
0.26,4,6,58,89,547,48,51,28
0.26,4,6,97,89,547,32,37,35
0.26,4,1,55,39,547,68,54,51
0.32,2,2,87,19,547,70,74,54
0.31,2,2,83,29,547,70,73,52
0.3,2,2,78,59,547,63,64,45
0.29,3,4,89,69,547,56,53,44
0.38,1,3,102,49,547,89,94,73
0.25,4,7,87,49,548,38,42,34
0.25,4,7,98,49,548,29,39,35
0.25,4,7,61,39,605,68,65,51
0.25,4,7,90,49,548,33,43,34
0.25,4,7,90,59,548,34,42,34
0.25,4,7,85,49,548,39,43,34
0.25,4,7,100,69,548,29,31,33
0.56,2,1,86,39,2442,159,165,109
0.59,0,5,112,39,2443,162,159,122
0.3,4,2,101,39,2443,68,65,129
0.72,2,5,88,39,2443,211,205,139
0.3,2,5,88,39,2443,68,65,140
0.71,3,2,88,39,2443,68,207,129
0.7,1,4,79,89,2443,196,201,128
0.71,3,5,98,19,2443,200,195,138
0.76,3,2,93,69,2443,210,208,142
0.83,4,5,73,29,2444,239,243,150
0.3,4,2,94,76,605,68,223,150
0.72,4,5,93,59,2444,198,204,137
0.78,3,3,95,39,2444,218,215,148
0.7,3,2,88,79,2444,203,198,134
0.3,2,2,88,39,605,68,65,127
0.7,3,2,80,79,2444,202,200,130
0.81,2,5,92,27,2444,229,233,156
0.6,2,5,88,29,2444,170,173,116
0.83,2,3,88,69,605,68,238,151
0.59,2,1,88,19,2444,169,174,116
0.78,1,3,95,89,2444,211,215,146
0.7,1,2,67,107,2444,205,212,127
0.85,3,3,88,59,2444,239,236,157
0.6,3,6,68,59,2444,184,174,110
0.7,4,2,99,79,2445,193,194,136
0.73,4,2,93,39,2445,200,204,138
0.7,2,2,76,79,2445,205,209,131
0.7,1,2,79,89,2445,199,202,129
0.71,2,2,88,39,2445,195,189,51
0.73,2,4,88,39,2446,68,65,51
0.72,1,2,72,89,2446,206,211,130
0.73,3,5,57,79,2446,221,212,126
0.57,2,7,88,49,2447,160,164,110
0.57,2,7,83,39,2447,162,166,109
0.53,2,1,92,29,2447,151,150,105
0.74,3,2,64,69,2447,225,218,133
0.74,3,3,58,29,2447,234,225,134
0.76,1,2,45,107,2447,236,228,128
0.8,3,3,82,59,2447,226,224,146
0.71,4,7,83,59,2448,204,212,136
0.71,4,2,85,69,2448,203,209,136
0.72,2,3,76,49,2449,210,213,133
0.71,1,7,104,49,2450,200,197,142
0.71,4,7,99,59,2450,202,195,139
0.71,3,7,87,79,2450,206,200,135
0.71,4,5,102,79,2450,202,198,142
0.71,4,5,102,89,2450,191,188,135
0.71,3,2,57,39,605,68,65,127
0.71,2,6,80,49,2450,210,207,134
0.71,1,2,36,99,2450,224,220,118
0.71,4,5,60,107,2450,216,212,126
0.71,3,3,94,59,2450,201,198,137
0.71,2,5,77,29,2450,207,205,131
0.74,4,5,97,49,2451,204,209,143
0.76,3,3,92,59,2451,214,217,146
0.3,4,2,88,30,2451,157,65,105
0.73,2,7,69,39,2451,219,217,134
0.8,3,3,82,39,2451,230,227,148
0.8,4,3,99,69,2451,216,209,148
0.72,2,3,81,39,2451,207,212,136
0.3,1,2,88,99,2451,230,65,51
0.72,1,4,81,107,2451,198,206,131
0.72,2,7,80,69,2452,206,210,134
0.74,3,2,55,59,2452,224,217,127
0.71,2,3,87,39,605,68,204,51
1.02,3,0,64,69,2452,282,277,168
0.7,4,4,93,89,2453,193,198,134
0.7,4,4,80,29,2453,199,203,130
0.7,4,2,60,79,2453,208,210,123
0.7,4,3,72,69,2453,201,206,127
0.7,2,3,89,39,2453,196,199,133
0.75,1,3,106,29,2453,205,211,149
0.7,1,3,103,39,2453,191,199,139
0.7,4,3,96,69,2453,195,200,137
0.73,2,5,85,29,2453,210,213,139
0.7,2,2,94,49,2453,190,193,132
0.79,2,3,76,49,2453,230,227,144
0.71,4,5,103,49,2454,192,195,138
0.54,2,7,88,29,2454,155,156,106
0.5,2,4,74,49,2454,146,149,94
0.96,3,3,59,99,2454,279,270,160
0.71,2,2,87,39,2455,68,203,51
0.81,2,5,89,39,2455,225,228,151
0.73,2,3,93,39,2455,204,206,140
0.7,4,5,102,39,2455,200,194,140
0.71,4,6,98,59,2456,199,203,140
0.71,4,6,103,49,2456,196,199,141
0.75,2,2,90,49,2456,211,215,143
0.82,3,3,91,59,2456,227,229,153
0.53,2,7,73,49,2456,155,159,99
0.78,2,5,91,29,2456,219,222,148
0.72,2,3,86,49,2456,206,209,137
0.84,2,4,88,29,2456,238,238,157
0.77,1,2,40,113,2457,239,234,127
0.77,3,2,77,79,2457,220,218,139
0.77,3,2,84,79,2457,222,218,140
0.72,2,3,91,49,2457,211,206,141
0.71,3,2,91,49,2458,204,197,136
0.71,2,3,87,39,2458,204,207,137
0.72,2,2,90,59,2458,203,207,138
0.71,3,2,91,79,2458,199,196,134
0.71,4,3,101,29,2458,203,196,141
0.71,0,2,66,119,2458,220,203,129
0.75,2,3,92,39,2458,215,210,144
0.74,4,5,77,39,2459,214,217,137
0.7,4,2,94,39,2459,196,200,136
0.81,2,3,85,49,2459,229,233,151
0.7,3,5,80,69,2459,204,199,130
0.7,3,4,51,59,2459,221,217,124
0.74,2,5,88,39,605,68,217,51
0.3,2,5,70,39,2459,164,169,51
0.69,2,2,81,29,2459,203,205,132
0.7,2,2,91,49,2459,198,201,135
0.7,1,2,85,69,2459,193,197,129
0.8,4,3,78,79,2460,226,229,145
0.47,2,6,89,29,2460,129,132,91
0.47,2,6,88,19,2460,130,132,91
0.7,2,2,73,39,2460,205,65,130
0.61,2,1,62,69,2461,186,190,112
0.7,1,3,61,79,2461,205,211,123
0.3,3,2,73,39,605,68,251,156
0.91,1,3,37,99,2461,282,277,150
0.71,4,5,99,39,2462,189,208,139
0.75,4,2,91,69,2462,208,212,142
0.72,4,5,82,49,2462,206,210,135
0.56,2,7,87,39,2462,160,163,109
0.71,2,7,74,49,2463,204,209,130
0.74,4,5,67,49,2463,218,222,134
0.75,4,2,74,79,2463,219,222,138
0.56,2,7,94,19,2463,163,159,113
0.7,3,2,84,59,2463,204,201,133
0.7,3,3,76,69,2463,206,201,129
0.7,4,5,101,39,2464,190,197,137
0.7,4,3,83,69,2464,201,205,133
0.91,3,0,64,69,2464,260,264,157
0.74,2,3,88,39,2464,211,214,51
0.76,2,3,95,39,2466,212,217,147
0.72,2,3,79,69,2466,205,210,133
0.6,2,7,81,39,2467,174,177,115
0.75,4,5,101,59,2467,209,206,146
0.73,2,3,89,39,2467,205,210,139
0.52,3,7,69,69,2467,158,153,96
0.52,3,7,66,79,2467,159,153,95
0.52,2,6,67,49,2467,159,155,96
0.73,3,4,85,59,2468,206,203,135
0.74,2,4,85,49,2468,210,215,140
0.7,1,2,56,110,2468,205,210,120
0.74,4,2,103,79,2468,204,199,143
0.57,4,7,64,59,2469,170,172,103
0.76,2,3,79,29,2469,221,225,143
0.76,3,3,86,59,2469,214,219,143
0.76,2,3,88,39,2469,205,214,144
0.78,3,2,91,49,2469,217,216,146
0.7,2,4,86,29,2469,198,203,133
0.62,2,1,87,29,2469,181,183,122
0.7,3,2,84,79,2470,199,203,132
0.72,2,2,85,29,2470,205,208,136
0.71,2,3,83,49,2470,205,209,135
0.7,1,2,96,59,2470,191,196,134
0.71,4,2,83,39,2471,202,206,134
0.3,2,3,72,39,2471,68,227,142
0.53,4,7,79,29,2472,153,159,102
0.7,4,5,92,39,2473,194,197,133
0.7,4,5,97,49,2473,190,194,134
0.7,4,4,100,59,2473,192,196,137
0.73,4,2,65,79,2473,214,221,131
0.8,4,2,87,39,2473,225,229,150
0.3,2,2,83,89,605,68,65,51
0.7,4,2,88,39,605,68,211,51
0.7,4,5,56,39,2473,210,215,123
0.3,2,2,76,39,605,210,65,129
0.6,2,5,82,9,2473,176,181,117
0.55,2,6,83,29,2473,159,157,105
0.72,4,2,94,69,2474,197,202,137
0.76,2,2,91,49,2474,212,218,145
0.8,1,3,52,89,2474,233,238,134
0.3,1,3,60,39,605,242,247,144
0.7,4,2,53,113,2475,212,215,122
0.7,4,4,96,49,2475,194,199,136
0.7,2,4,90,29,2475,200,203,136
0.5,2,7,93,9,2475,136,144,99
0.7,2,5,94,19,2475,201,204,139
0.3,2,2,88,39,2475,220,224,51
0.7,3,3,72,69,2475,206,201,127
0.7,3,3,96,69,2475,200,195,137
0.91,3,2,76,69,2475,254,252,159
0.7,1,7,82,110,2475,204,192,129
0.7,2,3,89,39,2475,199,196,133
0.7,4,2,97,107,2475,195,190,134
0.7,4,2,91,59,2476,191,198,132
0.7,4,2,103,39,2476,196,199,141
0.72,2,2,88,39,2476,203,197,51
0.72,3,2,82,49,2476,214,204,136
0.78,4,3,51,99,2477,235,243,135
0.7,1,7,105,19,2477,203,193,142
0.72,4,5,101,49,2477,202,198,141
0.75,2,2,90,49,2478,215,211,143
0.7,2,2,84,39,2478,200,204,133
0.7,2,2,93,39,2478,198,200,136
0.7,2,2,92,39,2478,197,200,135
0.77,2,5,92,39,2479,220,216,147
0.3,0,5,88,39,2479,68,185,51
0.72,4,2,68,49,2479,211,215,130
0.77,2,5,74,49,2479,224,220,139
0.7,3,5,86,79,2479,197,194,130
0.7,3,5,93,29,2479,200,195,135
0.7,3,5,86,59,2479,197,195,130
0.7,3,5,89,59,2479,199,194,132
0.7,3,5,86,79,2479,198,194,130
0.71,3,2,71,59,2479,209,207,129
0.54,2,2,88,24,605,68,65,104
0.3,1,2,88,39,605,193,200,51
0.7,4,5,99,59,2479,196,192,136
0.7,2,3,86,9,2480,204,200,134
0.71,2,2,88,29,605,202,65,51
0.7,2,2,81,39,2480,204,209,134
0.7,2,2,78,39,2480,208,211,134
0.63,4,7,91,29,2481,181,185,125
0.61,4,4,77,39,2481,180,182,116
0.8,4,3,95,39,2481,214,222,149
0.7,4,2,62,107,2481,210,204,123
0.7,4,4,94,49,2482,195,204,137
0.9,4,3,97,29,2482,244,249,168
0.72,4,2,92,69,2482,198,201,136
0.79,4,3,92,39,2482,218,223,149
0.3,4,2,99,69,2482,219,222,153
0.73,2,7,80,39,2482,212,216,138
0.81,2,2,96,49,2482,226,223,154
0.81,3,3,85,49,2482,230,225,149
0.5,2,7,82,29,2482,144,147,97
0.71,4,2,101,49,2482,196,191,137
0.71,3,3,84,69,2482,206,202,134
0.7,4,6,63,59,2484,209,212,126
0.7,4,4,101,69,2484,193,197,138
0.75,3,5,76,49,2484,221,218,139
0.8,3,3,89,29,2484,227,221,149
0.8,1,3,105,59,2484,219,214,154
0.7,2,4,87,29,2484,197,203,133
0.8,3,3,65,99,2484,233,229,139
0.75,3,2,81,69,2484,220,213,140
0.6,0,7,69,115,2484,179,175,109
0.72,3,5,82,49,2484,210,206,135
0.72,3,3,71,59,2484,212,207,130
0.3,2,3,48,39,605,68,230,127
0.6,4,6,68,59,2485,184,174,110
0.57,4,7,68,89,2485,167,175,105
0.8,4,2,101,59,2485,224,220,155
0.61,2,4,90,19,2485,174,176,119
0.78,2,3,85,39,2485,68,228,148
0.74,3,5,67,49,2485,222,218,134
0.73,2,7,101,49,2485,208,204,145
0.91,3,0,64,69,2486,263,261,157
0.78,3,3,74,59,2486,233,230,145
0.3,4,2,88,39,2487,222,226,153
0.8,4,3,38,107,2487,240,250,131
0.7,2,7,92,15,2487,199,203,136
0.7,2,7,95,19,2487,196,200,136
0.7,2,7,84,44,2487,196,203,132
0.71,2,4,71,69,2487,206,210,129
0.74,2,3,87,29,2487,213,215,142
0.71,2,3,93,39,2487,201,204,138
0.7,2,2,78,39,2487,205,207,132
0.71,2,2,76,49,2487,206,211,132
0.72,4,2,93,79,2488,200,204,138
1.01,3,0,75,69,2488,270,274,170
0.7,1,5,111,39,2488,182,189,138
0.71,4,2,55,89,2489,214,217,124
0.52,2,7,77,39,2489,150,154,98
0.7,2,6,82,29,2489,201,207,133
0.76,2,3,91,29,2489,214,220,146
0.78,3,2,68,79,2489,224,223,143
0.74,2,2,94,39,2489,205,201,139
0.73,2,6,85,9,2490,211,215,140
0.7,2,4,83,39,2490,204,207,134
0.57,2,5,83,49,2491,166,163,109
0.74,4,4,91,79,2491,209,211,142
0.71,2,2,81,39,2491,204,210,134
0.76,3,3,73,79,2491,223,220,138
0.91,0,0,130,49,2491,231,225,176
0.76,3,3,86,59,2491,219,214,143
0.76,3,3,95,29,2491,214,205,144
0.71,4,5,72,89,2492,208,212,131
0.72,3,3,70,39,2492,216,213,132
0.72,3,2,85,69,2492,205,201,134
0.7,2,6,86,39,2492,203,205,135
0.7,2,4,78,39,2492,205,207,132
0.62,2,4,71,49,2492,183,188,116
0.72,3,2,69,69,2492,214,212,131
0.7,3,2,78,79,2492,206,203,131
0.81,4,3,97,48,2493,220,227,154
0.72,2,6,97,49,2493,199,208,141
0.84,2,2,86,39,2493,235,239,155
0.85,0,2,126,113,2493,219,210,165
0.59,4,7,85,69,2494,168,167,112
0.71,1,2,100,49,2494,198,203,141
0.3,1,5,104,39,2494,198,65,51
0.71,4,4,101,39,2494,198,195,139
0.71,2,2,85,39,2494,205,208,136
0.3,1,7,88,39,2494,68,175,51
0.71,4,7,93,49,2495,199,205,138
0.25,4,7,90,89,548,29,34,30
0.25,4,7,89,49,548,33,38,32
0.25,4,7,88,89,548,30,35,30
0.25,4,7,79,69,548,34,36,28
0.25,4,7,96,39,548,31,34,33
0.25,4,6,110,59,548,27,32,37
0.25,4,6,45,99,548,47,50,22
0.25,4,6,94,49,548,29,32,31
0.32,4,5,67,69,548,77,79,48
0.25,4,1,62,99,548,43,44,26
0.32,2,7,80,39,548,72,76,52
0.23,2,5,85,29,548,29,31,27
0.23,2,5,86,19,548,25,26,25
0.23,2,4,82,29,548,27,29,25
0.23,2,4,79,39,548,28,29,24
0.25,1,7,43,89,548,47,50,21
0.32,1,4,76,99,548,71,76,50
0.29,3,2,52,79,548,65,63,34
0.31,2,2,87,49,548,67,70,52
0.31,2,2,91,39,548,63,66,51
0.23,4,7,57,79,549,34,25,16
0.38,4,5,92,39,549,96,89,69
0.3,2,2,82,29,550,62,65,46
0.3,2,2,77,29,550,65,69,47
0.23,3,7,49,69,550,40,34,17
0.32,3,2,90,79,550,65,68,52
0.32,1,2,106,29,550,66,67,59
0.33,4,2,67,89,550,75,78,48
0.33,3,2,77,69,550,73,76,51
0.33,4,2,96,59,550,71,73,58
0.5,4,6,69,39,2495,147,150,92
0.71,4,5,84,79,2495,201,204,133
0.8,2,3,88,49,2495,227,229,151
0.7,3,4,61,99,2496,211,205,123
0.7,4,2,87,79,2496,191,198,130
0.7,2,2,100,39,605,68,194,51
0.3,2,7,91,39,2496,207,208,140
0.73,3,7,74,59,2496,209,215,133
0.73,3,5,78,59,2496,207,215,135
0.75,3,5,59,59,2496,224,234,134
0.73,3,7,83,59,2496,204,209,135
0.78,2,2,78,49,2496,225,230,145
0.56,3,7,60,39,2496,180,170,103
0.7,3,5,79,59,2496,209,201,132
0.7,1,5,106,29,2496,197,190,140
0.74,2,5,93,19,2497,207,213,143
0.72,1,5,86,89,2497,199,206,134
0.75,1,3,65,99,2497,216,219,131
0.7,4,4,99,49,2497,201,192,138
0.7,4,5,97,49,2498,191,197,135
0.71,3,7,87,69,2498,204,201,135
0.73,3,2,73,59,2498,216,213,134
0.72,2,4,82,59,2498,204,208,134
0.7,1,2,43,99,2498,212,216,116
0.72,0,2,37,89,2498,222,228,119
0.79,3,2,69,79,2498,235,229,142
0.55,2,7,74,39,2499,164,65,105
0.55,2,7,82,39,2499,159,162,106
0.3,2,2,88,9,605,202,65,135
0.82,3,3,63,99,2499,244,239,144
0.75,4,2,89,49,2500,213,219,144
0.7,0,7,126,59,2500,180,173,140
0.51,4,6,67,49,2501,153,155,95
0.3,2,5,88,79,2501,202,211,51
0.77,4,4,94,29,2501,216,221,149
0.72,2,3,86,39,2501,203,207,136
0.74,2,3,60,69,2501,223,228,133
0.74,2,3,85,49,2501,209,213,139
0.62,2,1,73,59,2501,179,183,114
0.3,2,3,90,59,605,218,65,138
0.8,4,3,102,59,2502,218,215,152
0.71,4,2,68,39,2502,217,214,132
0.54,2,7,79,39,2502,157,162,103
0.3,2,7,69,39,605,68,169,51
0.73,4,5,57,79,2503,221,212,126
0.63,2,4,83,39,2503,181,184,120
0.9,1,3,108,29,2503,242,237,170
0.3,2,3,88,39,2504,68,65,51
0.73,3,2,87,79,2504,209,212,140
0.73,2,3,92,39,2504,203,206,139
0.3,3,2,89,39,605,68,201,51
0.52,2,1,71,49,2504,154,159,98
0.74,4,3,71,49,2505,216,218,135
0.72,4,2,71,29,2505,215,216,133
0.54,3,7,88,69,2505,148,153,103
0.71,4,2,58,89,2505,215,219,127
0.71,2,3,78,39,2505,208,211,134
0.44,2,1,84,29,2506,121,124,84
0.7,4,5,74,79,2507,198,209,128
0.7,4,5,87,29,2507,194,202,132
0.7,4,5,95,49,2507,196,201,137
0.7,4,5,98,59,2507,190,193,134
0.62,2,7,94,49,2507,173,178,122
0.57,2,7,78,49,2507,168,167,108
0.7,2,5,76,49,2507,198,205,128
0.79,2,2,80,29,2507,226,229,146
0.57,3,7,68,89,2507,175,167,105
0.8,3,2,77,79,2507,232,226,145
0.57,2,6,75,49,2507,170,167,107
0.7,4,5,47,99,2508,211,221,120
0.71,4,2,99,39,2508,197,193,137
0.62,2,4,87,49,2508,178,186,122
0.58,2,1,77,49,2508,170,177,111
0.82,0,3,35,119,2508,259,248,134
0.7,4,2,100,29,2509,193,196,137
0.58,2,7,88,39,2509,163,167,112
0.58,2,7,90,39,2509,163,166,113
0.6,2,6,83,39,2509,175,178,116
0.56,2,7,78,49,2510,163,167,107
0.73,2,2,86,39,2510,68,204,51
0.56,2,6,89,39,2510,160,161,110
0.65,3,6,61,49,2510,190,178,109
0.71,4,2,99,59,2511,196,200,139
0.72,2,5,90,39,2511,200,206,137
0.6,1,7,110,29,2511,162,165,123
0.71,1,2,76,99,2511,201,205,129
0.71,2,3,63,49,2511,218,213,129
0.71,2,5,93,49,2511,203,199,137
0.71,2,5,85,49,2511,206,203,135
0.3,2,3,123,29,2511,68,187,51
0.52,2,4,82,49,2512,152,149,100
0.7,4,4,76,39,2512,203,207,130
0.7,3,4,78,69,2512,199,208,130
0.7,2,4,74,49,2512,201,206,128
0.7,3,4,82,69,2512,190,205,132
0.7,3,4,94,79,2512,189,197,133
0.7,1,2,104,79,2512,190,182,132
0.82,3,3,75,89,2512,232,229,145
0.74,3,3,56,79,2512,224,222,129
0.82,1,3,106,79,2512,220,215,155
0.78,4,3,68,107,2512,230,226,139
0.7,3,2,80,59,2512,205,201,131
0.3,2,2,112,49,2512,68,65,51
0.77,4,5,100,59,2513,210,216,149
0.77,4,5,98,49,2513,210,218,148
0.7,4,5,50,69,2513,218,226,125
0.73,2,7,87,29,2513,211,215,141
0.75,4,4,61,69,2513,218,232,133
0.7,4,6,80,59,2513,196,203,129
0.7,3,6,80,69,2513,196,200,128
0.7,4,5,85,79,2513,198,201,132
0.7,4,5,98,33,2513,198,201,139
0.7,2,6,91,29,2513,195,201,134
0.7,4,5,94,39,2513,196,200,136
0.7,4,6,97,59,2513,196,198,137
0.7,3,6,59,79,2513,208,211,123
0.7,3,7,89,59,2513,197,202,134
0.63,2,5,76,49,2513,184,186,118
0.63,2,5,83,39,2513,179,185,120
0.71,2,2,89,19,605,68,208,138
0.71,2,2,89,19,2513,203,206,137
0.7,4,3,94,49,2514,195,198,135
0.72,2,3,79,59,2514,207,210,134
0.3,2,2,88,39,2514,68,205,138
0.53,3,6,76,69,2514,154,148,97
0.53,3,7,95,79,2514,150,143,104
0.71,4,2,84,89,2515,201,203,133
0.78,4,3,98,49,2515,216,221,151
0.3,3,7,88,39,2515,165,171,51
0.3,3,5,88,39,2515,68,65,51
0.71,2,5,92,49,2515,200,197,135
0.59,2,7,86,39,2515,170,173,115
0.59,2,7,78,59,2515,170,174,111
0.7,2,2,91,39,2515,199,203,136
0.7,2,2,95,49,2515,197,201,137
0.71,4,5,99,59,2515,200,191,137
0.71,3,5,72,89,2515,212,208,131
0.3,3,2,88,39,2515,68,65,51
0.7,2,5,80,49,2515,208,201,132
0.7,0,5,132,9,2516,182,180,146
0.71,3,2,86,39,2516,208,203,136
0.71,2,3,72,39,2516,210,214,132
0.68,1,4,68,87,2516,198,202,122
0.71,4,2,100,49,2516,203,198,141
0.7,2,2,79,49,2516,206,202,131
0.7,4,2,111,39,2517,187,189,139
0.75,4,2,92,49,2517,210,216,144
0.76,4,5,102,59,2517,209,205,146
0.8,2,3,88,39,2517,229,223,150
0.71,1,7,98,69,2517,195,198,137
0.96,0,2,141,39,2517,237,233,188
0.71,2,2,85,39,2518,205,208,136
0.7,3,2,87,79,2518,198,191,130
0.7,4,2,100,49,2518,194,192,136
0.76,0,3,24,118,2518,247,239,120
0.73,3,3,92,59,2519,203,198,137
0.71,4,3,70,59,2519,207,211,129
0.77,2,3,78,49,2519,222,224,142
0.3,2,3,88,39,605,68,229,144
0.73,2,7,91,29,2519,208,207,140
0.73,3,7,74,59,2519,215,209,133
0.73,3,7,83,59,2519,209,204,135
0.73,3,5,78,59,2519,215,207,135
1.01,3,0,69,59,2520,280,276,170
0.82,2,4,91,49,2522,229,234,155
0.56,2,7,79,39,2522,166,168,108
0.71,2,5,82,49,2522,202,206,133
0.71,2,2,65,79,2522,210,212,127
0.73,4,2,101,79,2523,196,201,140
0.51,1,7,75,56,2523,148,150,95
0.75,2,2,97,49,2523,206,211,144
0.73,2,2,89,69,2523,205,210,139
0.77,1,3,117,9,2523,215,206,157
0.6,2,6,88,34,2524,168,173,116
0.51,2,6,91,16,2524,141,143,100
0.51,2,1,92,29,2524,142,145,101
0.77,3,4,94,29,2524,221,216,149
0.71,4,2,101,69,2525,186,197,136
0.5,3,6,83,59,2525,143,137,94
0.71,2,4,83,29,2525,204,209,135
0.71,2,4,81,49,2525,204,206,132
0.71,2,4,77,29,2525,211,212,134
0.71,2,3,82,29,2525,207,209,135
0.7,1,2,48,79,2525,210,224,121
0.72,2,3,82,29,2526,209,211,137
0.68,2,4,85,29,2526,202,197,132
0.63,2,4,83,39,2526,184,181,120
0.7,4,5,68,59,2527,204,208,126
0.73,2,2,89,39,2527,68,65,137
0.51,2,6,88,49,2527,143,145,99
0.6,2,4,87,28,2527,171,174,116
0.7,3,2,89,59,2527,201,195,133
0.73,3,2,85,59,2527,205,201,134
0.3,2,2,88,39,2527,68,65,131
0.73,2,2,88,79,2527,68,209,140
0.74,3,3,81,69,2527,214,209,137
0.6,4,6,80,39,2528,172,177,113
0.77,3,2,94,59,2528,216,219,148
0.3,2,2,96,39,2528,68,199,51
0.7,2,2,83,49,2528,198,205,132
0.7,2,2,86,39,2528,199,206,134
